age,weight_kg,training_hours,training_days,sleep_hours,rest_days,intensity,weekly_load,pain,competition_minutes,risk
30,73.2,3.7,1,6.6,6,5,1800.0,1.0,176.0,Bajo
25,88.9,7.2,4,7.8,3,9,1800.0,4.0,232.0,Alto
25,119.9,7.3,3,8.4,4,5,1800.0,4.0,89.0,Bajo
21,58.9,9.8,5,8.4,2,4,1800.0,2.0,57.0,Medio
40,86.2,7.4,5,6.2,2,8,1800.0,2.0,0.0,Medio
21,72.1,10.7,4,8.4,3,6,1800.0,5.0,160.0,Medio
19,89.5,7.0,4,7.1,3,10,1800.0,2.0,61.0,Alto
39,82.6,6.7,5,6.8,2,6,1800.0,2.0,300.0,Alto
30,91.9,10.2,4,6.3,3,8,1800.0,3.0,48.0,Alto
28,97.3,4.1,2,6.5,5,8,1800.0,2.0,247.0,Alto
34,84.5,15.4,2,9.3,5,6,1800.0,1.0,152.0,Alto
26,96.7,8.1,5,7.6,2,5,1800.0,3.0,28.0,Bajo
20,51.5,8.1,4,7.4,3,8,1800.0,2.0,116.0,Bajo
34,102.7,8.6,2,6.9,5,8,1800.0,6.0,154.0,Alto
22,86.9,12.6,6,10.0,1,4,1800.0,4.0,84.0,Alto
30,96.0,9.4,6,8.8,1,4,1800.0,1.0,159.0,Medio
39,66.1,2.2,4,6.3,3,2,403.0,4.0,157.0,Bajo
39,71.2,11.2,2,6.9,5,8,1800.0,3.0,142.0,Bajo
26,83.9,6.0,6,6.9,1,6,1800.0,5.0,99.0,Alto
35,81.8,7.3,2,7.4,5,6,1800.0,1.0,18.0,Bajo
32,85.7,3.2,3,6.4,4,3,927.0,3.0,95.0,Bajo
29,96.1,8.6,6,7.7,1,5,1800.0,2.0,112.0,Alto
21,59.1,5.0,4,8.9,3,6,1800.0,2.0,0.0,Bajo
26,94.7,7.3,2,5.6,5,5,1800.0,0.0,112.0,Medio
32,82.1,6.1,1,5.8,6,7,1800.0,3.0,93.0,Alto
40,79.4,12.8,3,6.6,4,8,1800.0,3.0,9.0,Alto
18,62.9,12.9,5,6.7,2,10,1800.0,5.0,77.0,Alto
34,88.5,7.1,5,9.6,2,6,1800.0,2.0,78.0,Bajo
37,50.6,7.2,2,8.4,5,9,1800.0,1.0,235.0,Bajo
39,90.4,5.9,1,8.3,6,5,1800.0,4.0,115.0,Medio
27,62.6,10.3,5,6.9,2,3,1800.0,1.0,173.0,Alto
20,82.7,6.0,1,6.9,6,6,1800.0,4.0,92.0,Bajo
24,80.5,5.7,1,5.5,6,4,1800.0,4.0,0.0,Bajo
37,97.2,9.9,3,8.1,4,7,1800.0,5.0,147.0,Medio
38,79.7,5.4,4,7.8,3,5,1800.0,3.0,54.0,Bajo
32,73.0,6.9,2,8.7,5,3,1800.0,1.0,77.0,Bajo
20,75.4,2.3,2,6.9,5,10,1800.0,2.0,26.0,Bajo
20,98.5,9.1,2,7.0,5,6,1800.0,3.0,105.0,Medio
28,89.0,12.8,3,7.4,4,4,1800.0,1.0,175.0,Alto
31,77.0,9.2,1,8.3,6,8,1800.0,5.0,165.0,Alto
18,78.9,11.4,1,5.4,6,5,1800.0,3.0,211.0,Medio
33,61.6,4.5,3,8.1,4,8,1800.0,0.0,221.0,Medio
30,87.1,7.7,1,7.2,6,5,1800.0,6.0,0.0,Alto
18,59.1,4.2,2,5.9,5,6,1800.0,2.0,16.0,Medio
20,91.8,6.3,4,4.7,3,7,1800.0,0.0,0.0,Medio
28,83.7,9.3,1,7.0,6,8,1800.0,1.0,144.0,Bajo
34,113.0,7.3,4,8.9,3,8,1800.0,5.0,51.0,Medio
36,67.7,2.8,4,9.2,3,6,1800.0,6.0,66.0,Bajo
27,80.7,3.1,4,7.6,3,7,1800.0,4.0,85.0,Medio
24,105.4,2.9,4,9.6,3,8,1800.0,5.0,127.0,Medio
40,97.5,8.5,5,7.1,2,7,1800.0,5.0,0.0,Alto
28,72.9,13.2,1,8.3,6,6,1800.0,3.0,12.0,Bajo
25,84.9,11.1,2,6.7,5,4,1800.0,3.0,100.0,Medio
28,82.0,1.3,2,6.6,5,8,886.0,3.0,184.0,Bajo
18,85.7,11.3,5,6.4,2,7,1800.0,4.0,98.0,Alto
24,72.9,9.8,6,4.7,1,6,1800.0,1.0,45.0,Alto
29,80.8,2.4,6,8.7,1,9,1800.0,4.0,0.0,Medio
39,61.2,6.1,4,6.4,3,4,1800.0,5.0,167.0,Alto
34,83.8,10.3,3,6.2,4,9,1800.0,2.0,48.0,Alto
35,87.9,8.7,3,5.8,4,6,1800.0,2.0,20.0,Medio
30,79.0,3.1,1,7.0,6,7,1800.0,3.0,0.0,Bajo
20,61.0,8.8,3,9.3,4,6,1800.0,1.0,0.0,Bajo
26,94.9,1.0,4,9.7,3,3,470.0,0.0,33.0,Bajo
40,86.7,6.3,2,5.2,5,6,1800.0,4.0,83.0,Alto
19,72.6,10.4,5,6.8,2,7,1800.0,1.0,15.0,Medio
38,78.4,7.1,5,6.0,2,8,1800.0,2.0,113.0,Alto
33,62.5,5.5,2,8.4,5,6,1800.0,1.0,83.0,Bajo
24,68.7,9.7,6,7.5,1,3,1800.0,5.0,256.0,Alto
35,75.0,9.9,1,6.4,6,4,1800.0,4.0,0.0,Bajo
37,98.0,10.9,6,7.3,1,10,1800.0,2.0,111.0,Alto
18,73.7,9.6,5,6.6,2,5,1800.0,0.0,112.0,Medio
20,90.3,10.2,2,9.1,5,9,1800.0,2.0,28.0,Bajo
33,75.0,9.2,4,7.9,3,5,1800.0,3.0,107.0,Medio
40,85.2,7.8,2,8.0,5,6,1800.0,3.0,154.0,Bajo
18,80.2,7.3,5,4.0,2,15,1800.0,2.0,107.0,Medio
33,93.3,6.3,1,7.1,6,5,1800.0,3.0,197.0,Medio
21,75.0,3.4,2,9.7,5,9,1800.0,4.0,0.0,Medio
32,61.6,4.1,2,8.8,5,7,1800.0,2.0,41.0,Bajo
32,64.0,6.2,2,5.0,5,7,1800.0,3.0,203.0,Medio
20,75.1,7.7,2,6.8,5,6,1800.0,0.0,164.0,Medio
33,65.8,11.3,4,5.8,3,8,1800.0,7.0,138.0,Alto
38,87.3,6.9,4,9.3,3,9,1800.0,2.0,186.0,Alto
37,75.9,10.0,4,7.5,3,6,1800.0,3.0,0.0,Medio
18,112.9,10.2,2,6.3,5,10,1800.0,3.0,156.0,Alto
23,59.4,6.3,2,7.2,5,5,1800.0,1.0,175.0,Bajo
23,84.6,8.8,6,4.1,1,8,1800.0,2.0,54.0,Medio
28,67.3,6.3,2,5.9,5,7,1800.0,2.0,284.0,Medio
21,75.6,11.0,1,7.2,6,5,1800.0,0.0,114.0,Medio
37,83.8,8.9,3,8.2,4,7,1800.0,3.0,0.0,Medio
35,51.8,3.4,1,4.9,6,7,1800.0,0.0,127.0,Medio
36,85.1,7.5,3,6.7,4,5,1800.0,6.0,50.0,Alto
22,106.7,11.9,6,8.4,1,7,1800.0,4.0,182.0,Medio
18,76.1,6.5,2,5.5,5,7,1800.0,3.0,138.0,Medio
38,85.4,8.3,5,7.5,2,6,1800.0,0.0,58.0,Medio
24,95.3,8.6,3,7.3,4,6,1800.0,1.0,205.0,Alto
33,79.9,3.9,3,9.3,4,6,1800.0,5.0,166.0,Alto
38,74.4,8.5,4,6.9,3,6,1800.0,10.0,42.0,Alto
18,52.4,2.8,4,7.0,3,7,1800.0,5.0,89.0,Medio
18,90.3,5.1,2,8.2,5,5,1800.0,4.0,136.0,Bajo
18,80.5,10.2,2,5.6,5,10,1800.0,3.0,75.0,Alto
21,68.8,8.1,6,6.9,1,4,1800.0,1.0,77.0,Alto
19,83.6,6.1,2,6.7,5,5,1800.0,4.0,103.0,Medio
36,74.4,8.3,6,7.0,1,6,1800.0,0.0,25.0,Medio
31,75.1,6.8,3,8.2,4,10,1800.0,0.0,0.0,Bajo
40,89.9,7.0,6,,1,4,1800.0,0.0,117.0,Medio
36,64.6,9.0,3,6.3,4,7,1800.0,4.0,0.0,Alto
40,95.6,4.8,4,7.4,3,7,,2.0,30.0,Bajo
23,63.8,7.1,4,9.0,3,7,1800.0,2.0,0.0,Bajo
24,73.4,6.1,3,6.2,4,9,1800.0,2.0,0.0,Alto
37,107.0,2.2,2,7.4,5,9,1800.0,0.0,130.0,Bajo
23,96.7,4.2,4,7.0,3,6,1800.0,,84.0,Alto
19,83.3,11.7,4,7.1,3,7,1800.0,1.0,82.0,Bajo
33,69.8,8.2,2,5.2,5,3,1800.0,0.0,8.0,Bajo
36,75.1,3.0,5,8.9,2,7,1800.0,1.0,54.0,Medio
40,83.0,2.4,4,6.3,3,5,1279.0,0.0,126.0,Bajo
39,82.5,6.7,1,8.4,6,6,1800.0,3.0,96.0,Bajo
20,80.8,11.7,6,6.5,1,3,1800.0,4.0,158.0,Alto
35,81.6,6.4,1,6.4,6,7,1800.0,0.0,168.0,Bajo
37,79.2,10.9,4,8.7,3,3,1800.0,2.0,82.0,Bajo
34,63.3,8.1,3,8.4,4,7,1800.0,6.0,0.0,Medio
36,75.3,8.4,4,7.5,3,4,1800.0,0.0,47.0,Bajo
37,93.9,3.0,5,,2,5,1552.0,3.0,93.0,Bajo
28,64.2,9.8,5,6.9,2,9,1800.0,2.0,46.0,Alto
18,79.5,6.0,4,7.2,3,8,1800.0,4.0,26.0,Medio
28,71.3,9.6,6,6.4,1,9,1800.0,3.0,105.0,Alto
22,83.4,4.6,5,8.3,2,9,1800.0,1.0,270.0,Medio
20,76.9,7.5,5,6.4,2,5,1800.0,2.0,66.0,Alto
20,101.2,8.1,3,9.0,4,9,1800.0,2.0,100.0,Bajo
34,88.6,6.5,2,6.8,5,4,1800.0,2.0,8.0,Bajo
29,64.9,8.2,2,7.2,5,8,1800.0,0.0,187.0,Medio
30,90.7,6.2,4,8.1,3,6,1800.0,5.0,161.0,Bajo
35,71.9,5.1,4,7.2,3,5,,4.0,156.0,Medio
30,74.5,11.8,1,6.8,6,8,1800.0,0.0,195.0,Medio
32,86.1,10.1,2,,5,8,1800.0,2.0,70.0,Bajo
19,75.6,4.7,6,8.3,1,8,1800.0,2.0,79.0,Medio
37,93.6,8.7,5,6.4,2,7,1800.0,0.0,220.0,Alto
28,71.9,4.8,5,7.0,2,7,1800.0,0.0,144.0,Medio
21,74.0,3.4,2,7.2,5,7,1800.0,1.0,0.0,Bajo
36,73.5,10.1,1,8.2,6,7,1800.0,1.0,132.0,Bajo
34,74.6,1.9,2,7.1,5,7,1276.0,0.0,59.0,Bajo
19,96.3,9.8,6,9.4,1,7,1800.0,3.0,163.0,Medio
22,90.2,6.2,4,7.0,3,8,1800.0,5.0,129.0,Alto
18,104.2,6.4,5,6.9,2,4,1800.0,4.0,0.0,Medio
24,111.5,8.2,3,7.0,4,6,1800.0,2.0,119.0,Alto
20,68.6,8.7,3,5.6,4,4,1800.0,0.0,115.0,Medio
34,82.9,4.5,4,6.0,3,7,1800.0,4.0,125.0,Medio
30,66.7,9.2,6,6.6,1,9,1800.0,2.0,140.0,Alto
40,71.9,7.3,3,8.6,4,6,1800.0,3.0,205.0,Alto
35,73.8,3.2,4,7.2,3,7,1800.0,6.0,129.0,Alto
32,68.3,6.5,6,6.6,1,8,1800.0,1.0,102.0,Medio
29,68.3,11.1,3,8.7,4,3,1800.0,0.0,180.0,Bajo
19,80.1,12.0,6,9.1,1,6,1800.0,0.0,257.0,Medio
19,66.2,9.2,4,8.7,3,7,1800.0,3.0,164.0,Bajo
32,92.9,3.4,6,6.2,1,1,475.0,2.0,114.0,Bajo
18,70.1,8.5,3,6.6,4,5,1800.0,0.0,130.0,Medio
18,118.5,9.6,4,9.4,3,8,1800.0,0.0,118.0,Medio
23,76.1,9.2,2,7.5,5,8,1800.0,1.0,101.0,Bajo
38,82.9,9.4,4,6.9,3,7,1800.0,0.0,252.0,Medio
28,65.2,8.1,2,8.1,5,8,1800.0,3.0,48.0,Medio
34,104.2,6.8,4,8.4,3,7,1800.0,1.0,181.0,Medio
27,96.6,5.2,5,6.5,2,7,1800.0,1.0,91.0,Medio
21,85.9,1.3,3,7.5,4,6,833.0,1.0,0.0,Bajo
26,64.5,8.0,3,8.3,4,7,1800.0,3.0,87.0,Medio
20,84.7,7.6,2,5.8,5,5,1800.0,2.0,62.0,Medio
35,67.4,8.7,5,7.2,2,9,1800.0,3.0,140.0,Alto
22,101.0,3.0,4,5.9,3,9,1800.0,3.0,106.0,Medio
26,92.5,8.9,4,6.0,3,9,1800.0,2.0,28.0,Alto
40,83.2,13.2,1,6.5,6,6,1800.0,0.0,203.0,Medio
31,50.3,7.2,1,7.8,6,5,1800.0,1.0,176.0,Bajo
28,69.2,6.8,1,6.8,6,9,1800.0,1.0,211.0,Bajo
30,90.9,7.9,6,6.4,1,7,1800.0,6.0,117.0,Alto
36,97.8,13.1,6,7.3,1,7,1800.0,0.0,97.0,Alto
23,96.4,3.9,1,5.8,6,5,1800.0,1.0,149.0,Bajo
32,61.3,7.6,1,7.7,6,7,1800.0,2.0,60.0,Bajo
38,85.9,4.6,5,8.6,2,5,1800.0,2.0,109.0,Medio
31,95.2,5.4,4,7.1,3,8,1800.0,4.0,88.0,Alto
28,60.4,6.9,2,7.0,5,9,1800.0,2.0,0.0,Bajo
21,81.9,11.0,4,7.6,3,9,1800.0,2.0,109.0,Medio
23,85.6,12.4,2,4.8,5,8,1800.0,4.0,69.0,Alto
39,78.1,8.3,2,7.8,5,4,1800.0,6.0,83.0,Alto
30,57.9,5.9,3,10.0,4,7,1800.0,5.0,125.0,Bajo
24,77.8,14.5,6,7.1,1,10,1800.0,2.0,189.0,Alto
27,77.7,5.7,5,7.1,2,5,1800.0,2.0,41.0,Medio
31,80.1,5.3,2,8.1,5,6,1800.0,2.0,76.0,Bajo
30,74.7,1.7,4,9.2,3,9,1301.0,2.0,46.0,Bajo
34,76.2,11.2,6,8.4,1,8,1800.0,1.0,42.0,Alto
23,81.5,9.9,6,4.6,1,10,1800.0,4.0,58.0,Alto
32,87.8,14.3,5,7.9,2,5,1800.0,3.0,86.0,Medio
28,78.0,2.8,1,10.0,6,5,1439.0,2.0,141.0,Bajo
39,76.7,11.4,2,7.9,5,9,1800.0,0.0,122.0,Medio
21,83.2,7.2,2,5.8,5,4,1800.0,2.0,26.0,Bajo
21,57.0,9.4,1,7.5,6,6,1800.0,0.0,191.0,Bajo
28,88.2,2.1,2,5.7,5,6,1078.0,1.0,166.0,Bajo
29,82.0,11.4,2,8.7,5,8,1800.0,1.0,37.0,Medio
33,82.5,9.4,4,6.1,3,8,1800.0,3.0,186.0,Medio
27,94.5,6.9,3,7.3,4,7,1800.0,6.0,123.0,Medio
39,56.6,8.9,3,6.2,4,6,1800.0,3.0,89.0,Alto
28,56.3,4.7,2,6.5,5,9,1800.0,5.0,125.0,Medio
20,85.6,5.3,1,9.0,6,10,1800.0,3.0,98.0,Bajo
20,81.9,5.6,6,7.3,1,8,1800.0,4.0,138.0,Alto
40,84.2,1.4,4,6.5,3,7,1017.0,6.0,113.0,Medio
21,76.0,9.6,2,5.8,5,4,1800.0,1.0,76.0,Bajo
39,90.6,10.6,5,5.0,2,5,1800.0,1.0,0.0,Alto
24,94.1,4.9,5,5.7,2,6,1800.0,4.0,137.0,Medio
20,88.3,8.0,6,7.3,1,6,1800.0,2.0,74.0,Medio
25,78.6,6.2,1,8.4,6,6,1800.0,3.0,154.0,Bajo
32,54.6,8.0,4,6.5,3,10,1800.0,2.0,134.0,Alto
27,92.0,5.1,6,9.1,1,9,1800.0,1.0,76.0,Medio
36,97.9,4.3,5,6.3,2,6,1800.0,,172.0,Alto
32,90.4,10.2,2,6.9,5,4,1800.0,0.0,114.0,Bajo
27,70.6,6.8,6,5.9,1,9,1800.0,4.0,111.0,Alto
32,90.8,13.1,3,8.4,4,6,1800.0,3.0,90.0,Medio
40,93.2,7.1,3,9.7,4,3,1800.0,0.0,218.0,Bajo
27,102.3,4.2,4,5.1,3,8,1800.0,1.0,50.0,Medio
21,70.6,10.7,5,6.8,2,8,1800.0,1.0,77.0,Medio
27,79.1,8.9,1,8.7,6,2,1655.0,3.0,13.0,Bajo
37,91.7,9.2,4,5.5,3,5,1800.0,1.0,151.0,Medio
23,82.7,10.6,5,7.9,2,6,1800.0,2.0,59.0,Alto
39,67.5,5.0,4,8.7,3,8,1800.0,0.0,67.0,Bajo
31,87.4,6.6,2,7.3,5,6,1800.0,7.0,64.0,Medio
31,89.5,6.5,1,7.9,6,5,1800.0,2.0,104.0,Bajo
25,83.1,3.1,4,9.3,3,8,1800.0,3.0,12.0,Bajo
39,84.9,6.2,5,9.5,2,6,1800.0,1.0,0.0,Bajo
18,78.6,11.0,4,7.1,3,7,1800.0,1.0,132.0,Medio
24,101.2,7.7,6,6.6,1,4,1800.0,6.0,0.0,Alto
27,70.3,3.0,4,6.1,3,4,1134.0,0.0,160.0,Bajo
28,74.4,2.3,4,8.4,3,8,1800.0,3.0,209.0,Bajo
28,82.1,12.0,1,5.6,6,7,1800.0,0.0,89.0,Medio
21,93.4,6.7,4,6.9,3,8,1800.0,1.0,191.0,Alto
23,62.5,5.1,2,7.3,5,6,1800.0,1.0,98.0,Bajo
20,65.0,6.2,5,6.6,2,5,1800.0,0.0,212.0,Alto
31,55.5,2.6,1,7.5,6,9,1800.0,2.0,68.0,Bajo
26,82.4,11.3,6,10.0,1,4,1800.0,0.0,0.0,Medio
31,67.5,5.8,2,7.1,5,9,1800.0,2.0,94.0,Alto
31,77.0,11.1,3,6.7,4,9,1800.0,2.0,220.0,Alto
34,90.6,7.2,1,8.4,6,8,1800.0,0.0,137.0,Bajo
30,73.7,11.3,2,7.5,5,5,1800.0,5.0,64.0,Medio
32,85.0,7.8,6,8.9,1,5,1800.0,1.0,123.0,Medio
31,78.1,9.6,2,7.4,5,6,1800.0,2.0,168.0,Medio
33,90.7,9.2,4,6.9,3,4,1800.0,1.0,94.0,Medio
32,88.2,8.9,6,5.1,1,5,1800.0,2.0,284.0,Alto
25,73.0,8.0,4,5.3,3,8,1800.0,5.0,64.0,Alto
23,79.8,6.3,1,5.0,6,8,1800.0,7.0,170.0,Alto
36,95.6,12.7,3,7.7,4,5,1800.0,4.0,153.0,Bajo
25,87.1,4.3,3,5.6,4,8,1800.0,4.0,51.0,Medio
30,63.8,7.0,2,8.7,5,7,1800.0,6.0,70.0,Bajo
22,90.5,7.0,2,7.2,5,9,1800.0,3.0,171.0,Medio
27,67.9,8.2,4,6.9,3,8,1800.0,5.0,110.0,Alto
30,100.4,5.7,3,6.2,4,8,1800.0,4.0,124.0,Medio
32,95.3,7.9,2,7.9,5,7,1800.0,2.0,0.0,Bajo
30,85.8,6.5,3,6.2,4,8,1800.0,3.0,146.0,Alto
26,84.0,2.3,3,6.0,4,4,930.0,0.0,120.0,Bajo
40,79.3,7.0,2,8.6,5,6,1800.0,3.0,96.0,Medio
29,90.8,3.7,3,7.6,4,6,1800.0,0.0,125.0,Bajo
36,77.2,1.8,6,6.9,1,6,1040.0,0.0,71.0,Bajo
34,85.1,7.4,4,8.0,3,7,1800.0,3.0,59.0,Bajo
30,93.3,8.5,4,7.2,3,8,1800.0,0.0,83.0,Alto
38,74.7,8.6,6,7.7,1,7,1800.0,,68.0,Alto
20,74.0,8.7,4,6.2,3,6,1800.0,2.0,253.0,Alto
39,66.5,1.2,2,9.7,5,5,681.0,3.0,164.0,Bajo
37,68.2,2.9,3,6.5,4,8,1800.0,0.0,32.0,Bajo
29,58.2,12.9,3,9.1,4,7,1800.0,4.0,243.0,Medio
34,91.5,3.9,3,7.0,4,5,1800.0,2.0,70.0,Bajo
29,105.5,8.8,1,8.2,6,6,1800.0,3.0,102.0,Medio
24,100.5,4.9,1,8.1,6,3,1728.0,0.0,163.0,Bajo
36,60.9,7.2,3,8.6,4,7,1800.0,2.0,0.0,Bajo
23,91.4,5.1,6,6.2,1,6,1800.0,4.0,83.0,Medio
25,100.5,8.7,5,8.5,2,5,1800.0,4.0,60.0,Alto
29,76.1,7.4,6,9.4,1,9,1800.0,1.0,114.0,Medio
37,83.3,5.7,2,6.9,5,4,1800.0,1.0,126.0,Bajo
26,55.9,3.8,3,7.2,4,8,1800.0,0.0,95.0,Medio
29,85.5,7.8,4,6.6,3,10,1800.0,1.0,91.0,Medio
18,68.2,3.4,3,6.8,4,8,1800.0,0.0,175.0,Medio
20,84.6,8.3,3,9.3,4,6,1800.0,2.0,121.0,Bajo
19,61.7,14.9,3,6.0,4,4,1800.0,3.0,103.0,Alto
19,89.1,11.1,1,6.1,6,4,1800.0,1.0,110.0,Bajo
37,95.3,9.2,6,9.1,1,6,1800.0,2.0,229.0,Medio
37,71.8,6.7,6,7.9,1,5,1800.0,2.0,112.0,Alto
36,67.2,1.2,1,9.7,6,5,700.0,4.0,64.0,Bajo
19,54.0,3.0,3,6.7,4,6,1800.0,1.0,0.0,Bajo
19,78.5,10.8,4,7.4,3,6,1800.0,1.0,0.0,Bajo
24,74.4,4.6,5,6.4,2,7,1800.0,1.0,67.0,Alto
31,61.8,4.9,6,7.4,1,4,1800.0,0.0,92.0,Medio
25,87.9,6.5,3,5.1,4,5,1800.0,3.0,61.0,Medio
29,76.2,3.8,5,8.0,2,6,1800.0,2.0,125.0,Bajo
21,68.0,3.3,6,7.6,1,6,1800.0,2.0,60.0,Medio
34,74.8,6.8,5,7.1,2,10,1800.0,5.0,36.0,Alto
25,95.9,4.3,2,6.7,5,7,1800.0,5.0,143.0,Medio
19,89.8,4.8,5,6.1,2,4,1800.0,0.0,196.0,Medio
35,80.3,4.7,3,8.1,4,7,1800.0,3.0,22.0,Medio
38,90.0,8.6,1,5.8,6,7,1800.0,3.0,117.0,Medio
18,66.9,6.3,5,7.8,2,6,1800.0,1.0,0.0,Medio
28,82.4,6.5,6,9.7,1,4,1800.0,3.0,0.0,Medio
37,83.9,8.8,3,9.0,4,10,1800.0,0.0,59.0,Medio
34,75.9,6.6,3,5.4,4,5,1800.0,5.0,179.0,Alto
37,87.7,6.2,3,6.6,4,8,1800.0,3.0,45.0,Medio
27,71.9,8.4,1,7.7,6,7,1800.0,0.0,43.0,Bajo
26,88.6,9.0,6,7.1,1,8,1800.0,1.0,103.0,Alto
34,89.2,6.6,1,5.5,6,10,1800.0,0.0,103.0,Alto
21,50.0,7.2,4,7.7,3,8,1800.0,2.0,45.0,Alto
23,97.5,4.7,1,7.2,6,5,1800.0,1.0,239.0,Bajo
31,50.0,4.4,5,9.5,2,8,1800.0,0.0,81.0,Medio
33,74.0,9.3,6,6.9,1,5,1800.0,4.0,108.0,Alto
20,95.3,8.3,4,8.6,3,7,1800.0,5.0,72.0,Medio
29,77.9,8.4,4,5.7,3,4,1800.0,2.0,131.0,Medio
26,62.9,7.8,5,6.0,2,5,1800.0,2.0,186.0,Medio
29,67.8,7.1,6,8.1,1,7,1800.0,3.0,216.0,Medio
40,95.3,9.1,6,8.5,1,7,1800.0,2.0,47.0,Alto
19,57.0,9.8,2,6.1,5,3,1800.0,0.0,177.0,Bajo
40,96.7,9.7,4,7.2,3,7,1800.0,1.0,138.0,Medio
28,81.3,6.7,5,5.5,2,5,1800.0,2.0,168.0,Medio
35,66.5,11.2,2,7.0,5,9,1800.0,3.0,94.0,Alto
27,74.4,7.7,5,8.2,2,6,1800.0,2.0,87.0,Bajo
25,68.8,8.9,1,6.7,6,4,1800.0,3.0,166.0,Bajo
35,93.3,7.8,6,6.9,1,7,1800.0,0.0,167.0,Alto
33,91.5,7.7,4,5.8,3,5,1800.0,4.0,210.0,Alto
21,59.7,4.8,5,6.4,2,9,1800.0,2.0,114.0,Medio
34,76.8,9.1,5,9.3,2,7,1800.0,7.0,93.0,Alto
35,70.8,15.5,2,7.3,5,6,1800.0,1.0,0.0,Medio
26,98.8,5.9,3,6.0,4,8,1800.0,3.0,0.0,Medio
39,64.4,7.2,6,6.8,1,5,1800.0,8.0,72.0,Alto
32,102.9,5.7,1,5.3,6,4,1800.0,3.0,23.0,Bajo
25,81.6,5.5,5,6.0,2,7,1800.0,2.0,157.0,Alto
18,66.9,11.6,2,8.8,5,5,1800.0,0.0,8.0,Medio
33,73.2,5.0,4,7.0,3,5,1800.0,5.0,65.0,Medio
22,71.6,5.6,4,9.5,3,8,1800.0,0.0,68.0,Bajo
35,65.4,2.2,5,7.1,2,7,1546.0,3.0,184.0,Alto
30,83.2,4.7,6,7.2,1,4,1800.0,1.0,57.0,Alto
28,66.0,1.9,3,8.0,4,5,979.0,2.0,132.0,Bajo
21,53.7,8.9,2,4.0,5,5,1800.0,0.0,114.0,Medio
34,77.1,15.4,3,7.4,4,10,1800.0,5.0,163.0,Alto
21,58.6,5.9,4,7.1,3,8,1800.0,2.0,160.0,Medio
27,72.2,2.0,5,9.0,2,6,1146.0,0.0,98.0,Bajo
37,70.2,9.7,5,8.4,2,8,1800.0,5.0,0.0,Alto
39,70.7,4.8,3,5.8,4,4,1769.0,1.0,84.0,Medio
40,108.0,10.9,6,8.7,1,5,1800.0,3.0,99.0,Medio
40,82.7,6.2,1,6.9,6,7,1800.0,4.0,120.0,Alto
30,85.2,5.1,1,6.1,6,7,1800.0,3.0,48.0,Bajo
22,58.9,6.5,1,7.4,6,6,1800.0,0.0,180.0,Bajo
37,73.5,9.3,6,7.0,1,7,1800.0,4.0,101.0,Alto
36,84.8,6.3,2,9.0,5,7,1800.0,2.0,36.0,Bajo
40,68.7,5.5,4,7.6,3,6,1800.0,2.0,68.0,Bajo
32,93.8,6.4,5,7.4,2,6,1800.0,2.0,235.0,Alto
21,66.4,3.2,5,8.3,2,6,1800.0,0.0,147.0,Bajo
29,78.3,8.2,6,8.5,1,7,1800.0,3.0,173.0,Alto
28,74.4,1.6,1,8.1,6,7,1050.0,0.0,27.0,Bajo
37,84.1,5.7,3,8.9,4,7,1800.0,2.0,52.0,Medio
27,73.7,9.3,4,7.9,3,4,1800.0,3.0,52.0,Bajo
25,78.5,7.9,5,7.4,2,5,1800.0,4.0,113.0,Medio
19,78.9,8.8,4,8.7,3,7,1800.0,1.0,88.0,Bajo
37,72.5,6.8,4,7.1,3,9,1800.0,5.0,66.0,Alto
35,88.3,10.5,2,7.2,5,7,1800.0,4.0,75.0,Bajo
18,85.1,9.8,1,9.3,6,6,1800.0,1.0,44.0,Bajo
27,80.8,8.3,3,9.1,4,7,1800.0,0.0,87.0,Bajo
29,76.4,9.8,2,7.2,5,4,1800.0,0.0,178.0,Medio
28,92.4,9.3,4,6.7,3,9,1800.0,3.0,0.0,Medio
39,78.9,5.7,5,9.0,2,7,1800.0,1.0,124.0,Bajo
21,78.0,3.0,4,8.2,3,5,1474.0,5.0,197.0,Medio
25,83.4,8.3,4,7.6,3,6,1800.0,1.0,87.0,Alto
22,104.1,8.6,1,6.8,6,6,1800.0,0.0,63.0,Bajo
23,64.6,10.3,4,7.6,3,9,1800.0,3.0,165.0,Alto
38,92.0,4.2,3,7.2,4,6,1800.0,1.0,31.0,Medio
39,57.4,4.3,1,6.4,6,7,1800.0,2.0,98.0,Medio
19,84.8,8.4,2,7.4,5,8,,4.0,27.0,Medio
32,102.5,6.8,5,7.5,2,5,1800.0,2.0,0.0,Bajo
23,88.4,1.3,6,6.7,1,7,859.0,2.0,89.0,Bajo
22,84.2,8.1,4,8.3,3,7,1800.0,3.0,12.0,Bajo
24,74.7,1.4,6,8.7,1,4,611.0,0.0,99.0,Bajo
22,82.4,4.2,2,8.4,5,7,1800.0,3.0,178.0,Medio
29,78.7,11.1,2,6.9,5,6,1800.0,3.0,230.0,Alto
40,71.8,12.5,6,8.1,1,7,1800.0,4.0,107.0,Alto
31,78.2,3.4,2,7.3,5,7,1800.0,3.0,171.0,Bajo
34,84.6,6.0,4,5.7,3,7,1800.0,2.0,128.0,Medio
29,72.0,7.1,2,8.0,5,9,1800.0,4.0,73.0,Medio
