age,weight_kg,training_hours,training_days,sleep_hours,rest_days,intensity,weekly_load,pain,competition_minutes,risk
36.0,87.8,12.2,6.0,8.7,1.0,3.0,1800.0,0.0,187.0,Bajo
26.0,89.3,9.3,3.0,6.7,4.0,7.0,1800.0,1.0,51.0,Bajo
33.0,83.5,5.3,4.0,5.5,3.0,5.0,1800.0,3.0,140.0,Medio
32.0,86.3,10.9,1.0,9.1,6.0,5.0,1800.0,0.0,85.0,Bajo
23.0,92.1,4.8,6.0,7.1,1.0,7.0,1800.0,2.0,114.0,Medio
24.0,71.5,10.0,4.0,9.5,3.0,9.0,1800.0,0.0,106.0,Bajo
19.0,93.4,2.9,5.0,8.7,2.0,6.0,1728.0,2.0,45.0,Bajo
21.0,64.2,10.2,4.0,6.2,3.0,7.0,1800.0,0.0,82.0,Bajo
27.0,86.3,5.8,3.0,7.2,4.0,4.0,1800.0,2.0,110.0,Bajo
28.0,84.3,3.9,3.0,7.3,4.0,7.0,1800.0,1.0,93.0,Bajo
21.0,74.0,6.3,5.0,9.0,2.0,6.0,1800.0,0.0,210.0,Bajo
27.0,81.7,7.8,6.0,7.7,1.0,9.0,1800.0,1.0,171.0,Medio
31.0,73.9,5.5,1.0,7.4,6.0,6.0,1800.0,0.0,120.0,Bajo
23.0,68.1,8.7,6.0,7.0,1.0,6.0,1800.0,0.0,47.0,Bajo
25.0,77.4,5.3,5.0,7.1,2.0,8.0,1800.0,4.0,42.0,Medio
26.0,67.6,8.9,1.0,8.8,6.0,6.0,1800.0,1.0,238.0,Bajo
29.0,86.2,8.3,1.0,7.2,6.0,5.0,1800.0,0.0,29.0,Bajo
26.0,67.0,6.8,5.0,6.7,2.0,10.0,1800.0,1.0,108.0,Medio
34.0,91.3,5.7,6.0,6.5,1.0,5.0,1800.0,4.0,125.0,Medio
25.0,66.6,7.5,3.0,6.5,4.0,6.0,1800.0,1.0,78.0,Medio
27.0,74.6,8.7,4.0,5.5,3.0,7.0,1800.0,5.0,30.0,Medio
26.0,73.9,13.2,6.0,6.3,1.0,7.0,1800.0,0.0,45.0,Medio
22.0,99.2,9.8,2.0,9.0,5.0,6.0,1800.0,3.0,62.0,Bajo
33.0,86.3,9.9,2.0,7.0,5.0,6.0,1800.0,4.0,50.0,Medio
23.0,79.2,16.3,6.0,8.0,1.0,6.0,1800.0,3.0,193.0,Alto
24.0,88.5,8.5,2.0,4.2,5.0,4.0,1800.0,0.0,99.0,Bajo
36.0,54.6,8.5,3.0,7.9,4.0,10.0,1800.0,0.0,63.0,Bajo
39.0,81.4,9.1,3.0,7.0,4.0,6.0,1800.0,5.0,107.0,Alto
33.0,108.0,4.0,4.0,6.6,3.0,8.0,1800.0,1.0,147.0,Medio
39.0,83.7,5.7,2.0,7.4,5.0,6.0,1800.0,4.0,76.0,Bajo
37.0,82.9,5.5,5.0,7.2,2.0,6.0,1800.0,1.0,163.0,Medio
29.0,89.1,8.9,5.0,4.7,2.0,6.0,1800.0,2.0,11.0,Alto
35.0,93.6,6.5,2.0,8.3,5.0,4.0,1800.0,0.0,182.0,Bajo
25.0,56.0,7.4,3.0,7.5,4.0,6.0,1800.0,1.0,99.0,Medio
28.0,60.1,10.3,1.0,6.8,6.0,6.0,1800.0,0.0,97.0,Bajo
30.0,84.7,9.6,2.0,6.0,5.0,9.0,1800.0,3.0,51.0,Medio
40.0,72.7,6.5,6.0,5.4,1.0,6.0,1800.0,2.0,14.0,Medio
37.0,99.1,5.0,4.0,7.5,3.0,5.0,1800.0,3.0,0.0,Bajo
29.0,77.9,10.4,4.0,9.1,3.0,5.0,1800.0,1.0,47.0,Bajo
33.0,56.9,9.3,6.0,7.4,1.0,9.0,1800.0,0.0,141.0,Medio
22.0,65.5,2.2,5.0,5.5,2.0,5.0,920.0,3.0,33.0,Bajo
36.0,50.0,6.1,5.0,7.5,2.0,8.0,1800.0,0.0,0.0,Medio
30.0,79.0,7.5,5.0,7.1,2.0,8.0,1800.0,4.0,36.0,Alto
30.0,79.6,9.3,3.0,8.2,4.0,6.0,1800.0,2.0,73.0,Medio
35.0,76.5,9.7,4.0,7.9,3.0,4.0,1800.0,2.0,76.0,Medio
32.0,96.0,7.9,2.0,3.6,5.0,4.0,1800.0,3.0,91.0,Medio
19.0,97.6,8.8,6.0,7.9,1.0,8.0,1800.0,2.0,172.0,Medio
24.0,79.8,7.2,2.0,6.0,5.0,4.0,1800.0,0.0,187.0,Bajo
22.0,54.2,5.0,6.0,5.5,1.0,7.0,1800.0,0.0,240.0,Medio
34.0,90.0,6.2,6.0,7.0,1.0,7.0,1800.0,4.0,0.0,Bajo
18.0,89.2,7.1,1.0,7.7,6.0,7.0,1800.0,2.0,40.0,Bajo
22.0,86.0,6.9,5.0,5.2,2.0,7.0,1800.0,0.0,149.0,Medio
31.0,94.8,1.3,6.0,8.0,1.0,5.0,738.0,3.0,68.0,Bajo
33.0,66.9,5.8,4.0,8.1,3.0,5.0,1800.0,1.0,160.0,Medio
29.0,108.1,7.2,3.0,7.3,4.0,8.0,1800.0,0.0,114.0,Bajo
37.0,69.5,6.2,6.0,6.2,1.0,5.0,1800.0,0.0,211.0,Medio
39.0,91.7,6.3,4.0,6.0,3.0,2.0,1446.0,4.0,173.0,Bajo
21.0,60.1,8.5,1.0,8.4,6.0,8.0,1800.0,0.0,174.0,Bajo
39.0,69.9,3.8,2.0,5.4,5.0,5.0,1800.0,2.0,71.0,Bajo
32.0,101.7,2.1,5.0,8.5,2.0,7.0,1343.0,2.0,93.0,Bajo
32.0,78.6,6.0,3.0,7.0,4.0,9.0,1800.0,5.0,79.0,Medio
20.0,92.9,9.3,2.0,7.1,5.0,7.0,1800.0,3.0,0.0,Bajo
32.0,85.1,12.1,5.0,5.2,2.0,8.0,1800.0,1.0,203.0,Alto
34.0,80.6,9.3,1.0,7.0,6.0,7.0,1800.0,5.0,152.0,Medio
31.0,99.7,2.6,2.0,7.9,5.0,9.0,1800.0,0.0,76.0,Bajo
19.0,78.9,6.3,3.0,5.6,4.0,5.0,1800.0,3.0,191.0,Medio
30.0,58.9,7.8,1.0,7.8,6.0,6.0,1800.0,3.0,56.0,Bajo
39.0,71.6,7.5,3.0,7.3,4.0,8.0,1800.0,0.0,0.0,Bajo
34.0,89.2,8.6,6.0,6.4,1.0,6.0,1800.0,4.0,171.0,Medio
21.0,87.1,4.2,6.0,8.2,1.0,9.0,1800.0,1.0,11.0,Bajo
40.0,61.6,7.2,6.0,4.6,1.0,6.0,1800.0,4.0,86.0,Alto
40.0,72.6,8.3,2.0,7.6,5.0,10.0,1800.0,0.0,114.0,Bajo
21.0,74.4,9.5,1.0,9.1,6.0,10.0,1800.0,3.0,127.0,Bajo
36.0,77.2,4.6,5.0,8.9,2.0,7.0,1800.0,1.0,159.0,Bajo
27.0,64.1,6.0,3.0,7.7,4.0,7.0,1800.0,4.0,141.0,Bajo
31.0,73.8,1.0,5.0,6.8,2.0,9.0,953.0,2.0,138.0,Bajo
28.0,72.5,5.1,1.0,6.4,6.0,4.0,1800.0,5.0,45.0,Bajo
36.0,92.0,5.4,5.0,6.8,2.0,4.0,1800.0,3.0,121.0,Medio
40.0,92.5,3.9,4.0,7.9,3.0,9.0,1800.0,2.0,0.0,Alto
36.0,80.1,7.5,6.0,6.2,1.0,7.0,1800.0,4.0,209.0,Alto
39.0,76.9,6.8,1.0,8.1,6.0,6.0,1800.0,4.0,2.0,Bajo
39.0,83.8,1.0,3.0,9.8,4.0,7.0,701.0,3.0,76.0,Bajo
20.0,71.4,7.6,6.0,7.1,1.0,2.0,1493.0,0.0,8.0,Bajo
23.0,67.1,4.2,3.0,5.6,4.0,6.0,1800.0,0.0,49.0,Bajo
34.0,69.8,8.5,4.0,5.6,3.0,5.0,1800.0,5.0,101.0,Medio
31.0,73.7,3.2,1.0,8.1,6.0,8.0,1800.0,0.0,63.0,Bajo
19.0,66.9,7.1,5.0,7.1,2.0,8.0,1800.0,4.0,180.0,Alto
20.0,84.1,6.2,2.0,8.3,5.0,8.0,1800.0,4.0,116.0,Bajo
29.0,91.5,7.9,4.0,6.6,3.0,7.0,1800.0,1.0,68.0,Medio
32.0,61.4,7.4,6.0,8.2,1.0,4.0,1800.0,0.0,91.0,Bajo
21.0,82.3,6.2,4.0,7.0,3.0,8.0,1800.0,1.0,185.0,Medio
21.0,79.1,2.4,3.0,6.3,4.0,8.0,1800.0,6.0,164.0,Medio
20.0,86.4,2.6,2.0,6.7,5.0,9.0,1800.0,0.0,20.0,Bajo
30.0,81.8,5.2,3.0,5.8,4.0,10.0,1800.0,1.0,52.0,Medio
18.0,63.1,7.0,6.0,9.6,1.0,3.0,1800.0,0.0,133.0,Bajo
31.0,65.6,5.2,2.0,7.1,5.0,6.0,1800.0,5.0,125.0,Medio
28.0,82.4,8.9,4.0,8.0,3.0,5.0,1800.0,2.0,26.0,Medio
28.0,95.4,6.2,3.0,6.6,4.0,7.0,1800.0,1.0,152.0,Medio
33.0,53.2,4.1,2.0,5.9,5.0,7.0,1800.0,5.0,38.0,Medio
30.0,86.5,6.2,5.0,6.9,2.0,6.0,1800.0,3.0,191.0,Medio
34.0,97.5,7.7,3.0,8.5,4.0,8.0,1800.0,0.0,137.0,Bajo
35.0,80.0,8.0,2.0,6.6,5.0,5.0,1800.0,0.0,21.0,Bajo
39.0,89.2,12.6,4.0,6.2,3.0,5.0,1800.0,5.0,63.0,Medio
36.0,72.9,5.0,5.0,7.4,2.0,5.0,1800.0,2.0,62.0,Bajo
29.0,80.4,6.8,6.0,7.8,1.0,6.0,1800.0,0.0,111.0,Medio
29.0,60.9,8.3,4.0,9.2,3.0,4.0,1800.0,2.0,86.0,Bajo
23.0,51.5,6.9,4.0,7.6,3.0,6.0,1800.0,0.0,20.0,Medio
31.0,94.3,5.5,5.0,8.0,2.0,6.0,1800.0,0.0,2.0,Bajo
21.0,69.2,2.4,2.0,8.1,5.0,5.0,1271.0,0.0,138.0,Bajo
39.0,76.1,5.5,2.0,5.8,5.0,8.0,1800.0,0.0,120.0,Bajo
37.0,64.0,3.8,3.0,6.0,4.0,6.0,1800.0,0.0,107.0,Medio
20.0,63.7,1.8,4.0,5.9,3.0,8.0,1343.0,1.0,119.0,Bajo
36.0,79.7,4.6,4.0,5.6,3.0,6.0,1800.0,6.0,57.0,Medio
20.0,72.5,3.9,1.0,8.2,6.0,6.0,1800.0,2.0,113.0,Bajo
34.0,86.9,8.8,5.0,7.5,2.0,5.0,1800.0,2.0,278.0,Medio
20.0,87.9,8.8,3.0,7.3,4.0,6.0,1800.0,3.0,182.0,Medio
29.0,86.2,4.3,6.0,4.1,1.0,8.0,1800.0,2.0,80.0,Alto
33.0,85.1,6.2,5.0,9.7,2.0,6.0,1800.0,3.0,63.0,Bajo
34.0,102.5,1.4,6.0,6.1,1.0,7.0,1070.0,3.0,0.0,Medio
27.0,68.1,5.5,4.0,9.7,3.0,5.0,1800.0,2.0,175.0,Bajo
39.0,81.3,8.2,4.0,5.5,3.0,8.0,1800.0,8.0,155.0,Alto
35.0,96.7,9.5,2.0,6.2,5.0,5.0,1800.0,4.0,62.0,Bajo
22.0,98.4,4.9,3.0,4.6,4.0,8.0,1800.0,0.0,0.0,Bajo
33.0,63.5,10.2,6.0,7.6,1.0,7.0,1800.0,3.0,19.0,Medio
34.0,77.9,2.5,3.0,5.9,4.0,9.0,1800.0,1.0,131.0,Bajo
25.0,99.7,3.3,1.0,5.9,6.0,4.0,1227.0,3.0,94.0,Bajo
34.0,88.6,9.1,2.0,5.6,5.0,4.0,1800.0,0.0,148.0,Medio
38.0,84.5,12.0,4.0,8.1,3.0,5.0,1800.0,0.0,106.0,Medio
36.0,79.2,8.5,4.0,8.1,3.0,4.0,1800.0,3.0,168.0,Bajo
35.0,77.0,6.9,6.0,9.4,1.0,4.0,1800.0,4.0,126.0,Bajo
32.0,85.7,1.0,6.0,6.4,1.0,8.0,919.0,3.0,158.0,Bajo
24.0,78.7,1.0,4.0,7.5,3.0,6.0,658.0,4.0,0.0,Bajo
36.0,81.4,7.4,4.0,5.7,3.0,6.0,1800.0,3.0,14.0,Medio
26.0,83.0,5.9,5.0,6.8,2.0,6.0,1800.0,3.0,74.0,Medio
30.0,73.2,3.7,1.0,6.6,6.0,5.0,1800.0,1.0,176.0,Bajo
25.0,88.9,7.2,4.0,7.8,3.0,9.0,1800.0,4.0,232.0,Medio
25.0,119.9,7.3,3.0,8.4,4.0,5.0,1800.0,4.0,89.0,Bajo
21.0,58.9,9.8,5.0,8.4,2.0,4.0,1800.0,2.0,57.0,Bajo
40.0,86.2,7.4,5.0,6.2,2.0,8.0,1800.0,2.0,0.0,Medio
21.0,72.1,10.7,4.0,8.4,3.0,6.0,1800.0,5.0,160.0,Medio
19.0,89.5,7.0,4.0,7.1,3.0,10.0,1800.0,2.0,61.0,Medio
39.0,82.6,6.7,5.0,6.8,2.0,6.0,1800.0,2.0,300.0,Medio
30.0,91.9,10.2,4.0,6.3,3.0,8.0,1800.0,3.0,48.0,Alto
28.0,97.3,4.1,2.0,6.5,5.0,8.0,1800.0,2.0,247.0,Medio
34.0,84.5,15.4,2.0,9.3,5.0,6.0,1800.0,1.0,152.0,Medio
26.0,96.7,8.1,5.0,7.6,2.0,5.0,1800.0,3.0,28.0,Bajo
20.0,51.5,8.1,4.0,7.4,3.0,8.0,1800.0,2.0,116.0,Bajo
34.0,102.7,8.6,2.0,6.9,5.0,8.0,1800.0,6.0,154.0,Medio
22.0,86.9,12.6,6.0,10.0,1.0,4.0,1800.0,4.0,84.0,Medio
30.0,96.0,9.4,6.0,8.8,1.0,4.0,1800.0,1.0,159.0,Medio
39.0,66.1,2.2,4.0,6.3,3.0,2.0,403.0,4.0,157.0,Bajo
39.0,71.2,11.2,2.0,6.9,5.0,8.0,1800.0,3.0,142.0,Bajo
26.0,83.9,6.0,6.0,6.9,1.0,6.0,1800.0,5.0,99.0,Alto
35.0,81.8,7.3,2.0,7.4,5.0,6.0,1800.0,1.0,18.0,Bajo
32.0,85.7,3.2,3.0,6.4,4.0,3.0,927.0,3.0,95.0,Bajo
29.0,96.1,8.6,6.0,7.7,1.0,5.0,1800.0,2.0,112.0,Medio
21.0,59.1,5.0,4.0,8.9,3.0,6.0,1800.0,2.0,0.0,Bajo
26.0,94.7,7.3,2.0,5.6,5.0,5.0,1800.0,0.0,112.0,Bajo
32.0,82.1,6.1,1.0,5.8,6.0,7.0,1800.0,3.0,93.0,Medio
40.0,79.4,12.8,3.0,6.6,4.0,8.0,1800.0,3.0,9.0,Medio
18.0,62.9,12.9,5.0,6.7,2.0,10.0,1800.0,5.0,77.0,Medio
34.0,88.5,7.1,5.0,9.6,2.0,6.0,1800.0,2.0,78.0,Bajo
37.0,50.6,7.2,2.0,8.4,5.0,9.0,1800.0,1.0,235.0,Bajo
39.0,90.4,5.9,1.0,8.3,6.0,5.0,1800.0,4.0,115.0,Bajo
27.0,62.6,10.3,5.0,6.9,2.0,3.0,1800.0,1.0,173.0,Medio
20.0,82.7,6.0,1.0,6.9,6.0,6.0,1800.0,4.0,92.0,Bajo
24.0,80.5,5.7,1.0,5.5,6.0,4.0,1800.0,4.0,0.0,Bajo
37.0,97.2,9.9,3.0,8.1,4.0,7.0,1800.0,5.0,147.0,Medio
38.0,79.7,5.4,4.0,7.8,3.0,5.0,1800.0,3.0,54.0,Bajo
32.0,73.0,6.9,2.0,8.7,5.0,3.0,1800.0,1.0,77.0,Bajo
20.0,75.4,2.3,2.0,6.9,5.0,10.0,1800.0,2.0,26.0,Bajo
20.0,98.5,9.1,2.0,7.0,5.0,6.0,1800.0,3.0,105.0,Medio
28.0,89.0,12.8,3.0,7.4,4.0,4.0,1800.0,1.0,175.0,Medio
31.0,77.0,9.2,1.0,8.3,6.0,8.0,1800.0,5.0,165.0,Medio
18.0,78.9,11.4,1.0,5.4,6.0,5.0,1800.0,3.0,211.0,Medio
33.0,61.6,4.5,3.0,8.1,4.0,8.0,1800.0,0.0,221.0,Medio
30.0,87.1,7.7,1.0,7.2,6.0,5.0,1800.0,6.0,0.0,Medio
18.0,59.1,4.2,2.0,5.9,5.0,6.0,1800.0,2.0,16.0,Medio
20.0,91.8,6.3,4.0,4.7,3.0,7.0,1800.0,0.0,0.0,Medio
28.0,83.7,9.3,1.0,7.0,6.0,8.0,1800.0,1.0,144.0,Bajo
34.0,113.0,7.3,4.0,8.9,3.0,8.0,1800.0,5.0,51.0,Bajo
36.0,67.7,2.8,4.0,9.2,3.0,6.0,1800.0,6.0,66.0,Bajo
27.0,80.7,3.1,4.0,7.6,3.0,7.0,1800.0,4.0,85.0,Medio
24.0,105.4,2.9,4.0,9.6,3.0,8.0,1800.0,5.0,127.0,Medio
40.0,97.5,8.5,5.0,7.1,2.0,7.0,1800.0,5.0,0.0,Alto
28.0,72.9,13.2,1.0,8.3,6.0,6.0,1800.0,3.0,12.0,Bajo
25.0,84.9,11.1,2.0,6.7,5.0,4.0,1800.0,3.0,100.0,Medio
28.0,82.0,1.3,2.0,6.6,5.0,8.0,886.0,3.0,184.0,Bajo
18.0,85.7,11.3,5.0,6.4,2.0,7.0,1800.0,4.0,98.0,Medio
24.0,72.9,9.8,6.0,4.7,1.0,6.0,1800.0,1.0,45.0,Alto
29.0,80.8,2.4,6.0,8.7,1.0,9.0,1800.0,4.0,0.0,Medio
39.0,61.2,6.1,4.0,6.4,3.0,4.0,1800.0,5.0,167.0,Medio
34.0,83.8,10.3,3.0,6.2,4.0,9.0,1800.0,2.0,48.0,Medio
35.0,87.9,8.7,3.0,5.8,4.0,6.0,1800.0,2.0,20.0,Medio
30.0,79.0,3.1,1.0,7.0,6.0,7.0,1800.0,3.0,0.0,Bajo
20.0,61.0,8.8,3.0,9.3,4.0,6.0,1800.0,1.0,0.0,Bajo
26.0,94.9,1.0,4.0,9.7,3.0,3.0,470.0,0.0,33.0,Bajo
40.0,86.7,6.3,2.0,5.2,5.0,6.0,1800.0,4.0,83.0,Medio
19.0,72.6,10.4,5.0,6.8,2.0,7.0,1800.0,1.0,15.0,Medio
38.0,78.4,7.1,5.0,6.0,2.0,8.0,1800.0,2.0,113.0,Medio
33.0,62.5,5.5,2.0,8.4,5.0,6.0,1800.0,1.0,83.0,Bajo
24.0,68.7,9.7,6.0,7.5,1.0,3.0,1800.0,5.0,256.0,Alto
35.0,75.0,9.9,1.0,6.4,6.0,4.0,1800.0,4.0,0.0,Bajo
37.0,98.0,10.9,6.0,7.3,1.0,10.0,1800.0,2.0,111.0,Alto
18.0,73.7,9.6,5.0,6.6,2.0,5.0,1800.0,0.0,112.0,Medio
20.0,90.3,10.2,2.0,9.1,5.0,9.0,1800.0,2.0,28.0,Bajo
33.0,75.0,9.2,4.0,7.9,3.0,5.0,1800.0,3.0,107.0,Bajo
40.0,85.2,7.8,2.0,8.0,5.0,6.0,1800.0,3.0,154.0,Bajo
18.0,80.2,7.3,5.0,4.0,2.0,6.0,1800.0,2.0,107.0,Medio
33.0,93.3,6.3,1.0,7.1,6.0,5.0,1800.0,3.0,197.0,Medio
21.0,75.0,3.4,2.0,9.7,5.0,9.0,1800.0,4.0,0.0,Medio
32.0,61.6,4.1,2.0,8.8,5.0,7.0,1800.0,2.0,41.0,Bajo
32.0,64.0,6.2,2.0,5.0,5.0,7.0,1800.0,3.0,203.0,Medio
20.0,75.1,7.7,2.0,6.8,5.0,6.0,1800.0,0.0,164.0,Medio
33.0,65.8,11.3,4.0,5.8,3.0,8.0,1800.0,7.0,138.0,Alto
38.0,87.3,6.9,4.0,9.3,3.0,9.0,1800.0,2.0,186.0,Medio
37.0,75.9,10.0,4.0,7.5,3.0,6.0,1800.0,3.0,0.0,Medio
18.0,112.9,10.2,2.0,6.3,5.0,10.0,1800.0,3.0,156.0,Medio
23.0,59.4,6.3,2.0,7.2,5.0,5.0,1800.0,1.0,175.0,Bajo
23.0,84.6,8.8,6.0,4.1,1.0,8.0,1800.0,2.0,54.0,Medio
28.0,67.3,6.3,2.0,5.9,5.0,7.0,1800.0,2.0,284.0,Bajo
21.0,75.6,11.0,1.0,7.2,6.0,5.0,1800.0,0.0,114.0,Bajo
37.0,83.8,8.9,3.0,8.2,4.0,7.0,1800.0,3.0,0.0,Medio
35.0,51.8,3.4,1.0,4.9,6.0,7.0,1800.0,0.0,127.0,Medio
36.0,85.1,7.5,3.0,6.7,4.0,5.0,1800.0,6.0,50.0,Medio
22.0,106.7,11.9,6.0,8.4,1.0,7.0,1800.0,4.0,182.0,Medio
18.0,76.1,6.5,2.0,5.5,5.0,7.0,1800.0,3.0,138.0,Medio
38.0,85.4,8.3,5.0,7.5,2.0,6.0,1800.0,0.0,58.0,Medio
24.0,95.3,8.6,3.0,7.3,4.0,6.0,1800.0,1.0,205.0,Medio
33.0,79.9,3.9,3.0,9.3,4.0,6.0,1800.0,5.0,166.0,Medio
38.0,74.4,8.5,4.0,6.9,3.0,6.0,1800.0,10.0,42.0,Alto
18.0,52.4,2.8,4.0,7.0,3.0,7.0,1800.0,5.0,89.0,Bajo
18.0,90.3,5.1,2.0,8.2,5.0,5.0,1800.0,4.0,136.0,Bajo
18.0,80.5,10.2,2.0,5.6,5.0,10.0,1800.0,3.0,75.0,Medio
21.0,68.8,8.1,6.0,6.9,1.0,4.0,1800.0,1.0,77.0,Medio
19.0,83.6,6.1,2.0,6.7,5.0,5.0,1800.0,4.0,103.0,Medio
36.0,74.4,8.3,6.0,7.0,1.0,6.0,1800.0,0.0,25.0,Medio
31.0,75.1,6.8,3.0,8.2,4.0,10.0,1800.0,0.0,0.0,Bajo
40.0,89.9,7.0,6.0,7.2,1.0,4.0,1800.0,0.0,117.0,Bajo
36.0,64.6,9.0,3.0,6.3,4.0,7.0,1800.0,4.0,0.0,Medio
40.0,95.6,4.8,4.0,7.4,3.0,7.0,1800.0,2.0,30.0,Bajo
23.0,63.8,7.1,4.0,9.0,3.0,7.0,1800.0,2.0,0.0,Bajo
24.0,73.4,6.1,3.0,6.2,4.0,9.0,1800.0,2.0,0.0,Medio
37.0,107.0,2.2,2.0,7.4,5.0,9.0,1800.0,0.0,130.0,Bajo
23.0,96.7,4.2,4.0,7.0,3.0,6.0,1800.0,2.0,84.0,Medio
19.0,83.3,11.7,4.0,7.1,3.0,7.0,1800.0,1.0,82.0,Bajo
33.0,69.8,8.2,2.0,5.2,5.0,3.0,1800.0,0.0,8.0,Bajo
36.0,75.1,3.0,5.0,8.9,2.0,7.0,1800.0,1.0,54.0,Bajo
40.0,83.0,2.4,4.0,6.3,3.0,5.0,1279.0,0.0,126.0,Bajo
39.0,82.5,6.7,1.0,8.4,6.0,6.0,1800.0,3.0,96.0,Bajo
20.0,80.8,11.7,6.0,6.5,1.0,3.0,1800.0,4.0,158.0,Alto
35.0,81.6,6.4,1.0,6.4,6.0,7.0,1800.0,0.0,168.0,Bajo
37.0,79.2,10.9,4.0,8.7,3.0,3.0,1800.0,2.0,82.0,Bajo
34.0,63.3,8.1,3.0,8.4,4.0,7.0,1800.0,6.0,0.0,Medio
36.0,75.3,8.4,4.0,7.5,3.0,4.0,1800.0,0.0,47.0,Bajo
37.0,93.9,3.0,5.0,7.2,2.0,5.0,1552.0,3.0,93.0,Bajo
28.0,64.2,9.8,5.0,6.9,2.0,9.0,1800.0,2.0,46.0,Alto
18.0,79.5,6.0,4.0,7.2,3.0,8.0,1800.0,4.0,26.0,Medio
28.0,71.3,9.6,6.0,6.4,1.0,9.0,1800.0,3.0,105.0,Medio
22.0,83.4,4.6,5.0,8.3,2.0,9.0,1800.0,1.0,270.0,Medio
20.0,76.9,7.5,5.0,6.4,2.0,5.0,1800.0,2.0,66.0,Medio
20.0,101.2,8.1,3.0,9.0,4.0,9.0,1800.0,2.0,100.0,Bajo
34.0,88.6,6.5,2.0,6.8,5.0,4.0,1800.0,2.0,8.0,Bajo
29.0,64.9,8.2,2.0,7.2,5.0,8.0,1800.0,0.0,187.0,Bajo
30.0,90.7,6.2,4.0,8.1,3.0,6.0,1800.0,5.0,161.0,Bajo
35.0,71.9,5.1,4.0,7.2,3.0,5.0,1800.0,4.0,156.0,Bajo
30.0,74.5,11.8,1.0,6.8,6.0,8.0,1800.0,0.0,195.0,Medio
32.0,86.1,10.1,2.0,7.2,5.0,8.0,1800.0,2.0,70.0,Bajo
19.0,75.6,4.7,6.0,8.3,1.0,8.0,1800.0,2.0,79.0,Medio
37.0,93.6,8.7,5.0,6.4,2.0,7.0,1800.0,0.0,220.0,Alto
28.0,71.9,4.8,5.0,7.0,2.0,7.0,1800.0,0.0,144.0,Medio
21.0,74.0,3.4,2.0,7.2,5.0,7.0,1800.0,1.0,0.0,Bajo
36.0,73.5,10.1,1.0,8.2,6.0,7.0,1800.0,1.0,132.0,Bajo
34.0,74.6,1.9,2.0,7.1,5.0,7.0,1276.0,0.0,59.0,Bajo
19.0,96.3,9.8,6.0,9.4,1.0,7.0,1800.0,3.0,163.0,Medio
22.0,90.2,6.2,4.0,7.0,3.0,8.0,1800.0,5.0,129.0,Medio
18.0,104.2,6.4,5.0,6.9,2.0,4.0,1800.0,4.0,0.0,Medio
24.0,111.5,8.2,3.0,7.0,4.0,6.0,1800.0,2.0,119.0,Medio
20.0,68.6,8.7,3.0,5.6,4.0,4.0,1800.0,0.0,115.0,Bajo
34.0,82.9,4.5,4.0,6.0,3.0,7.0,1800.0,4.0,125.0,Medio
30.0,66.7,9.2,6.0,6.6,1.0,9.0,1800.0,2.0,140.0,Alto
40.0,71.9,7.3,3.0,8.6,4.0,6.0,1800.0,3.0,205.0,Medio
35.0,73.8,3.2,4.0,7.2,3.0,7.0,1800.0,6.0,129.0,Medio
32.0,68.3,6.5,6.0,6.6,1.0,8.0,1800.0,1.0,102.0,Medio
29.0,68.3,11.1,3.0,8.7,4.0,3.0,1800.0,0.0,180.0,Bajo
19.0,80.1,12.0,6.0,9.1,1.0,6.0,1800.0,0.0,257.0,Medio
19.0,66.2,9.2,4.0,8.7,3.0,7.0,1800.0,3.0,164.0,Bajo
32.0,92.9,3.4,6.0,6.2,1.0,1.0,475.0,2.0,114.0,Bajo
18.0,70.1,8.5,3.0,6.6,4.0,5.0,1800.0,0.0,130.0,Medio
18.0,118.5,9.6,4.0,9.4,3.0,8.0,1800.0,0.0,118.0,Medio
23.0,76.1,9.2,2.0,7.5,5.0,8.0,1800.0,1.0,101.0,Bajo
38.0,82.9,9.4,4.0,6.9,3.0,7.0,1800.0,0.0,252.0,Medio
28.0,65.2,8.1,2.0,8.1,5.0,8.0,1800.0,3.0,48.0,Medio
34.0,104.2,6.8,4.0,8.4,3.0,7.0,1800.0,1.0,181.0,Bajo
27.0,96.6,5.2,5.0,6.5,2.0,7.0,1800.0,1.0,91.0,Medio
21.0,85.9,1.3,3.0,7.5,4.0,6.0,833.0,1.0,0.0,Bajo
26.0,64.5,8.0,3.0,8.3,4.0,7.0,1800.0,3.0,87.0,Medio
20.0,84.7,7.6,2.0,5.8,5.0,5.0,1800.0,2.0,62.0,Medio
35.0,67.4,8.7,5.0,7.2,2.0,9.0,1800.0,3.0,140.0,Alto
22.0,101.0,3.0,4.0,5.9,3.0,9.0,1800.0,3.0,106.0,Medio
26.0,92.5,8.9,4.0,6.0,3.0,9.0,1800.0,2.0,28.0,Medio
40.0,83.2,13.2,1.0,6.5,6.0,6.0,1800.0,0.0,203.0,Bajo
31.0,50.3,7.2,1.0,7.8,6.0,5.0,1800.0,1.0,176.0,Bajo
28.0,69.2,6.8,1.0,6.8,6.0,9.0,1800.0,1.0,211.0,Bajo
30.0,90.9,7.9,6.0,6.4,1.0,7.0,1800.0,6.0,117.0,Alto
36.0,97.8,13.1,6.0,7.3,1.0,7.0,1800.0,0.0,97.0,Medio
23.0,96.4,3.9,1.0,5.8,6.0,5.0,1800.0,1.0,149.0,Bajo
